packet_index,latency_ms,err_code,err_msg
0,60000.1,-2,"Post \"http://127.0.0.1:10008/third/transaction/receive_stress\": context deadline exceeded (Client.Timeout exceeded while awaiting headers)"
0,60000.4,-2,"Post \"http://127.0.0.1:10008/third/transaction/receive_stress\": context deadline exceeded (Client.Timeout exceeded while awaiting headers)"
0,60001.1,-2,"Post \"http://127.0.0.1:10008/third/transaction/receive_stress\": context deadline exceeded (Client.Timeout exceeded while awaiting headers)"
0,60001.0,-2,"Post \"http://127.0.0.1:10008/third/transaction/receive_stress\": context deadline exceeded (Client.Timeout exceeded while awaiting headers)"
0,60000.9,-2,"Post \"http://127.0.0.1:10008/third/transaction/receive_stress\": context deadline exceeded (Client.Timeout exceeded while awaiting headers)"
0,60000.9,-2,"Post \"http://127.0.0.1:10008/third/transaction/receive_stress\": context deadline exceeded (Client.Timeout exceeded while awaiting headers)"
0,60000.3,-2,"Post \"http://127.0.0.1:10008/third/transaction/receive_stress\": context deadline exceeded (Client.Timeout exceeded while awaiting headers)"
0,60000.7,-2,"Post \"http://127.0.0.1:10008/third/transaction/receive_stress\": context deadline exceeded (Client.Timeout exceeded while awaiting headers)"
0,60000.7,-2,"Post \"http://127.0.0.1:10008/third/transaction/receive_stress\": context deadline exceeded (Client.Timeout exceeded while awaiting headers)"
0,60000.7,-2,"Post \"http://127.0.0.1:10008/third/transaction/receive_stress\": context deadline exceeded (Client.Timeout exceeded while awaiting headers)"
0,60000.2,-2,"Post \"http://127.0.0.1:10008/third/transaction/receive_stress\": context deadline exceeded (Client.Timeout exceeded while awaiting headers)"
0,60000.6,-2,"Post \"http://127.0.0.1:10008/third/transaction/receive_stress\": context deadline exceeded (Client.Timeout exceeded while awaiting headers)"
0,60000.6,-2,"Post \"http://127.0.0.1:10008/third/transaction/receive_stress\": context deadline exceeded (Client.Timeout exceeded while awaiting headers)"
0,60000.6,-2,"Post \"http://127.0.0.1:10008/third/transaction/receive_stress\": context deadline exceeded (Client.Timeout exceeded while awaiting headers)"
0,60000.1,-2,"Post \"http://127.0.0.1:10008/third/transaction/receive_stress\": context deadline exceeded (Client.Timeout exceeded while awaiting headers)"
0,60000.5,-2,"Post \"http://127.0.0.1:10008/third/transaction/receive_stress\": context deadline exceeded (Client.Timeout exceeded while awaiting headers)"
0,60000.9,-2,"Post \"http://127.0.0.1:10008/third/transaction/receive_stress\": context deadline exceeded (Client.Timeout exceeded while awaiting headers)"
0,60000.6,-2,"Post \"http://127.0.0.1:10008/third/transaction/receive_stress\": context deadline exceeded (Client.Timeout exceeded while awaiting headers)"
0,60000.1,-2,"Post \"http://127.0.0.1:10008/third/transaction/receive_stress\": context deadline exceeded (Client.Timeout exceeded while awaiting headers)"
0,60001.4,-2,"Post \"http://127.0.0.1:10008/third/transaction/receive_stress\": context deadline exceeded (Client.Timeout exceeded while awaiting headers)"
0,60001.1,-2,"Post \"http://127.0.0.1:10008/third/transaction/receive_stress\": context deadline exceeded (Client.Timeout exceeded while awaiting headers)"
0,60001.0,-2,"Post \"http://127.0.0.1:10008/third/transaction/receive_stress\": context deadline exceeded (Client.Timeout exceeded while awaiting headers)"
0,60000.5,-2,"Post \"http://127.0.0.1:10008/third/transaction/receive_stress\": context deadline exceeded (Client.Timeout exceeded while awaiting headers)"
0,60000.3,-2,"Post \"http://127.0.0.1:10008/third/transaction/receive_stress\": context deadline exceeded (Client.Timeout exceeded while awaiting headers)"
0,60000.2,-2,"Post \"http://127.0.0.1:10008/third/transaction/receive_stress\": context deadline exceeded (Client.Timeout exceeded while awaiting headers)"
0,60000.1,-2,"Post \"http://127.0.0.1:10008/third/transaction/receive_stress\": context deadline exceeded (Client.Timeout exceeded while awaiting headers)"
0,60001.1,-2,"Post \"http://127.0.0.1:10008/third/transaction/receive_stress\": context deadline exceeded (Client.Timeout exceeded while awaiting headers)"
0,60001.3,-2,"Post \"http://127.0.0.1:10008/third/transaction/receive_stress\": context deadline exceeded (Client.Timeout exceeded while awaiting headers)"
0,60000.3,-2,"Post \"http://127.0.0.1:10008/third/transaction/receive_stress\": context deadline exceeded (Client.Timeout exceeded while awaiting headers)"
0,60001.8,-2,"Post \"http://127.0.0.1:10008/third/transaction/receive_stress\": context deadline exceeded (Client.Timeout exceeded while awaiting headers)"
0,60000.2,-2,"Post \"http://127.0.0.1:10008/third/transaction/receive_stress\": context deadline exceeded (Client.Timeout exceeded while awaiting headers)"
0,60000.2,-2,"Post \"http://127.0.0.1:10008/third/transaction/receive_stress\": context deadline exceeded (Client.Timeout exceeded while awaiting headers)"
0,60001.6,-2,"Post \"http://127.0.0.1:10008/third/transaction/receive_stress\": context deadline exceeded (Client.Timeout exceeded while awaiting headers)"
0,60001.5,-2,"Post \"http://127.0.0.1:10008/third/transaction/receive_stress\": context deadline exceeded (Client.Timeout exceeded while awaiting headers)"
0,60001.8,-2,"Post \"http://127.0.0.1:10008/third/transaction/receive_stress\": context deadline exceeded (Client.Timeout exceeded while awaiting headers)"
0,60000.1,-2,"Post \"http://127.0.0.1:10008/third/transaction/receive_stress\": context deadline exceeded (Client.Timeout exceeded while awaiting headers)"
0,60001.7,-2,"Post \"http://127.0.0.1:10008/third/transaction/receive_stress\": context deadline exceeded (Client.Timeout exceeded while awaiting headers)"
0,60000.2,-2,"Post \"http://127.0.0.1:10008/third/transaction/receive_stress\": context deadline exceeded (Client.Timeout exceeded while awaiting headers)"
0,60000.1,-2,"Post \"http://127.0.0.1:10008/third/transaction/receive_stress\": context deadline exceeded (Client.Timeout exceeded while awaiting headers)"
0,60000.4,-2,"Post \"http://127.0.0.1:10008/third/transaction/receive_stress\": context deadline exceeded (Client.Timeout exceeded while awaiting headers)"
0,60000.3,-2,"Post \"http://127.0.0.1:10008/third/transaction/receive_stress\": context deadline exceeded (Client.Timeout exceeded while awaiting headers)"
0,60000.6,-2,"Post \"http://127.0.0.1:10008/third/transaction/receive_stress\": context deadline exceeded (Client.Timeout exceeded while awaiting headers)"
0,60000.1,-2,"Post \"http://127.0.0.1:10008/third/transaction/receive_stress\": context deadline exceeded (Client.Timeout exceeded while awaiting headers)"
0,60000.1,-2,"Post \"http://127.0.0.1:10008/third/transaction/receive_stress\": context deadline exceeded (Client.Timeout exceeded while awaiting headers)"
0,60000.7,-2,"Post \"http://127.0.0.1:10008/third/transaction/receive_stress\": context deadline exceeded (Client.Timeout exceeded while awaiting headers)"
0,60000.6,-2,"Post \"http://127.0.0.1:10008/third/transaction/receive_stress\": context deadline exceeded (Client.Timeout exceeded while awaiting headers)"
0,60000.3,-2,"Post \"http://127.0.0.1:10008/third/transaction/receive_stress\": context deadline exceeded (Client.Timeout exceeded while awaiting headers)"
0,60000.5,-2,"Post \"http://127.0.0.1:10008/third/transaction/receive_stress\": context deadline exceeded (Client.Timeout exceeded while awaiting headers)"
0,60000.2,-2,"Post \"http://127.0.0.1:10008/third/transaction/receive_stress\": context deadline exceeded (Client.Timeout exceeded while awaiting headers)"
0,60000.5,-2,"Post \"http://127.0.0.1:10008/third/transaction/receive_stress\": context deadline exceeded (Client.Timeout exceeded while awaiting headers)"
0,60000.5,-2,"Post \"http://127.0.0.1:10008/third/transaction/receive_stress\": context deadline exceeded (Client.Timeout exceeded while awaiting headers)"
0,60000.3,-2,"Post \"http://127.0.0.1:10008/third/transaction/receive_stress\": context deadline exceeded (Client.Timeout exceeded while awaiting headers)"
0,60000.4,-2,"Post \"http://127.0.0.1:10008/third/transaction/receive_stress\": context deadline exceeded (Client.Timeout exceeded while awaiting headers)"
0,60000.6,-2,"Post \"http://127.0.0.1:10008/third/transaction/receive_stress\": context deadline exceeded (Client.Timeout exceeded while awaiting headers)"
0,60000.3,-2,"Post \"http://127.0.0.1:10008/third/transaction/receive_stress\": context deadline exceeded (Client.Timeout exceeded while awaiting headers)"
0,60000.5,-2,"Post \"http://127.0.0.1:10008/third/transaction/receive_stress\": context deadline exceeded (Client.Timeout exceeded while awaiting headers)"
0,60000.4,-2,"Post \"http://127.0.0.1:10008/third/transaction/receive_stress\": context deadline exceeded (Client.Timeout exceeded while awaiting headers)"
0,60000.5,-2,"Post \"http://127.0.0.1:10008/third/transaction/receive_stress\": context deadline exceeded (Client.Timeout exceeded while awaiting headers)"
0,60000.6,-2,"Post \"http://127.0.0.1:10008/third/transaction/receive_stress\": context deadline exceeded (Client.Timeout exceeded while awaiting headers)"
0,60000.5,-2,"Post \"http://127.0.0.1:10008/third/transaction/receive_stress\": context deadline exceeded (Client.Timeout exceeded while awaiting headers)"
0,60000.3,-2,"Post \"http://127.0.0.1:10008/third/transaction/receive_stress\": context deadline exceeded (Client.Timeout exceeded while awaiting headers)"
0,60000.2,-2,"Post \"http://127.0.0.1:10008/third/transaction/receive_stress\": context deadline exceeded (Client.Timeout exceeded while awaiting headers)"
0,60001.1,-2,"Post \"http://127.0.0.1:10008/third/transaction/receive_stress\": context deadline exceeded (Client.Timeout exceeded while awaiting headers)"
0,60000.6,-2,"Post \"http://127.0.0.1:10008/third/transaction/receive_stress\": context deadline exceeded (Client.Timeout exceeded while awaiting headers)"
